"X" "Y"
-10.1112018557192 -6.09642305232345
12.3086167227263 12.491329768004
-4.82513149106543 -0.622693418889841
-7.43114847514402 9.66632429315118
-5.67617025055292 13.5978823089016
-3.6434958857639 16.8077763767377
3.25171720558447 -8.35831234250707
3.17930906386748 17.7836691061325
-6.09826268436739 6.69693976622548
5.94840335151198 -8.33859356053052
8.4739750077087 -8.63780554126616
-12.6120157630289 14.2227943243623
9.89584859027614 1.45664191836217
-4.04484599543076 9.08424052264402
-4.34035414594374 -4.32674321953464
-0.696005711409458 -3.95617947642488
-7.23625608641879 -6.99695668500006
7.33322872141343 2.51616464473952
2.57836063973508 -4.60147165714023
-0.283048503306887 -7.48398266598579
-2.50623087571751 -2.15753280336597
5.4941611703279 11.935102724085
-2.91424139124091 13.3625081894672
2.70131019165795 13.613580728392
-3.52317065069268 1.68349563887101
0.941985665900819 15.7107221668909
-11.8574874199354 7.50705855086218
-0.384632361406967 8.43174596074612
2.41071844745469 7.98127192664814
7.69700809083474 13.3211025238013
-4.77818498866171 -9.47029784189113
9.30610850760651 -1.0167912493003
8.57605238345939 16.6356801939734
-0.178593413763727 -10.6508919059654
8.84232495281186 10.4351679636161
7.23104470229281 -2.72674393983797
4.45872932810924 9.51957340318664
3.07177457452972 4.59846158658227
-11.6926459115638 11.0089071022872
6.43941469306846 7.87845869511886
-8.86099677015376 -3.66233426100414
-7.73182209471809 -0.740942032570102
9.15843864530737 -6.57203945363542
-12.1819872155377 3.13914693515222
6.86958731414846 5.2165525141889
-9.06389461837595 11.8285726673583
1.76736927519754 10.8809337763396
3.22330084207 0.420121031978647
12.5521798375397 3.92293656921215
-14.0652739139475 5.68510278936355
-3.43087405791129 5.9592190091279
4.73221681283382 2.2789684149485
-9.68328158995226 13.8776477707748
-10.4234884745053 1.32279780082058
11.0842091818576 -2.76783522140036
-6.38183226656356 16.5277784024789
-9.39980121235706 -9.4203230394807
14.2544998687711 1.82509684433602
9.65360729557304 7.96377524688254
-9.88194363249669 9.02380729205573
-12.3163229329626 -4.78490902849569
-9.53966690312121 -6.94000398973184
12.607568258484 11.536734052914
-7.466445058653 10.0502124945752
-5.10979556570937 14.3684792958983
-3.52348475465264 17.152657991802
12.9016371964252 -6.22854330095066
2.78266761977671 -8.94985396069937
3.3936692955097 17.3977290964285
-5.88094041222472 6.33556042255633
5.8357944823141 -9.01709502889885
8.6426871263021 -8.66694693861985
-12.6541615642096 13.6950740088135
9.15255053754326 2.60993633211935
-4.05399565651591 -4.40940406596517
7.51405344657921 -5.00055374953126
-1.00586064411011 -4.78947109445609
-6.70186112686558 -7.17011565012783
2.36603660416101 -4.09534074135111
-10.2763458554316 16.9957505235736
0.220336811370309 -7.82513985111801
-2.17091900276587 -2.36702253547153
5.25840408677401 11.8924459830683
-2.7973410898649 13.0577011693082
0.906110961479228 15.9642276019069
-11.9716847019741 6.66751523406729
-1.30560411464016 8.55136631748604
2.82553184625889 8.05827740809268
4.12894886060349 5.86343570839837
8.01907782968352 12.4326093705818
-5.17782484923214 -9.59164025757191
10.0840323292784 14.0040456291055
14.0593482201983 16.2296755550814
10.7752136285659 -1.32124345174109
8.06891566928725 15.961275009282
0.150948607412885 -10.5841232285872
10.1385190111399 10.274936995464
8.21918537173475 -2.43525806128664
5.30779744327337 9.58158417492539
3.18046030990316 3.61380052259815
-12.2376109716216 10.3307580896682
7.08449965187822 7.68120151294948
-7.39803784825938 -4.27703027762508
-7.37110697366482 0.0461517365854682
-12.8499909906602 -8.08373054597632
-11.3293127043298 4.11828746538077
-9.83993123873158 12.1229723342518
1.53842805331558 10.2790011248551
3.26146957859249 0.234252402155654
12.3607899661997 3.88152501106175
-3.32388648993809 6.44931559175135
-8.55030468708554 2.69774234462875
-8.75322359580243 14.2020335403733
-10.6067520131223 1.30825560657173
-9.49390571051448 -2.13050683168598
-6.33865701414362 16.5819346355318
9.68735496999362 7.63186397188393
-12.8657390861237 -0.277889848300688
-10.0155013316945 8.96564939504253
-6.10170918080166 2.66774156786612
-10.6419260774896 -4.50729568158624
-9.55502944210365 -6.77569637458265
12.7452222413587 11.9894197949015
-3.86174971418174 -0.435221949144643
-7.12609568406481 9.10870184502451
-2.77111824625032 -6.1060980720341
-5.22643968526003 15.4471758006549
-3.14001500492423 17.0832033228212
12.2762163809967 -6.82028125277456
4.02739238310046 -8.22222406606293
-2.67606211093629 -8.84655958994293
2.24553959330114 -10.756116257038
-5.43477508501587 6.65429934518209
6.41499331864191 -9.72015456264867
-5.8000487249303 -6.00635261938845
-12.9670535204474 14.0276707973153
9.04383712484552 2.91375600544485
-4.47794828062464 -3.84916824730367
7.97826895858049 -4.9595542566395
-0.617984498045649 -4.64008202084567
-7.38835338896502 -8.30268192813437
6.82206999883957 1.21489996745951
2.13184498835321 -3.99942782728146
-11.4230571668787 17.1213417979498
-1.89399163843663 -2.27265498339104
5.28759965364594 12.2013757790982
-2.74963478209917 12.7118918169197
2.98728902538104 14.5973048292771
-0.300101357978607 17.4357206669222
-0.459495908400207 9.94195536653447
2.01656411043259 8.17684891559794
3.87662355895331 6.24247256959678
-12.408876876116 -2.60100455082119
7.84987866279481 13.379374199842
-5.40886282313749 -10.2859071044065
10.2758399445526 15.1083258646992
-13.6591285181732 17.0155357871572
12.273783978858 -1.83714257485079
7.53403531564614 16.2256138208265
10.1014689055821 10.7719000621783
9.01718135270289 -2.22955095309958
5.24784368112118 9.22017644617046
-11.7115999421398 11.2730751259482
7.30669360868791 7.82003539050554
-8.38361268327146 0.559374093867333
-12.834574989921 -7.14970305873561
-5.86707712294126 -1.66011295804209
-11.6661760870231 5.07452386993792
6.28014599507879 5.21484038878429
-8.2711012482524 13.0404174067074
3.34771174439588 0.0621295133885256
12.5487286171677 3.4628603917394
-2.80121479469253 6.6488958988689
14.3444634030681 7.99974716338217
-10.0472960641206 14.7404185761432
-10.9281298520309 2.30781865343693
-8.58815243925853 -2.11906080140654
-8.76535420972278 6.50533393286579
10.0230725217669 7.86327426861109
-12.2753194073109 0.594853299979809
-9.91209153599488 9.35113144929846
-6.59688939393548 2.37201440218678
-10.6305926411074 -4.17227097619906
-10.2272664388343 -6.80357863106572
12.8350963489539 12.0621291119383
-6.27461502554261 9.87740574651234
-5.33016148651061 14.9740301698547
-3.42671577788068 17.092128948075
12.4306540749103 -7.44988350713731
2.93572908537729 -8.74820528664422
-3.96952641904865 -9.28151140754968
3.16547698242391 17.4421055344171
-5.17809826430935 7.31200597409196
6.02848465248454 -8.74815916606221
-6.52122254652705 -5.71685940868475
-12.5451974096776 14.4648920477209
9.02554660912393 3.56626995704637
3.5447889046151 -4.26315019929133
-4.77642743385292 -3.73939486670467
7.46961101264425 -4.90114112424686
-1.14840357807098 -4.97479921422702
-7.78950904130847 -7.99095425436622
7.10903972649539 1.64371505046049
1.48851709869153 -4.47834141696487
-0.285672046062401 -7.96150346869852
-3.16657047867478 13.2148496928109
2.87247885090698 14.0727291685406
1.00752878880083 12.8734155040431
-3.09204521561754 0.564918033502804
0.101617749511598 17.3271768569777
-12.9296852698778 8.13301443635167
-0.18845098974322 11.5533593047418
2.75916860901789 7.73892819368485
5.29040530846874 -2.13505589437976
8.44385387654805 13.3761422581963
-6.11694803209577 -10.6009076390958
10.2292163110984 14.9891149725646
-13.5869090887695 17.4482635930775
11.8362689357665 -2.13884704460337
7.89080459646472 16.4168641287065
10.4772444936031 10.5758523449065
8.75202503576255 -2.3883657118175
5.25341743794906 10.1900805307246
3.95491892832313 4.60677124137844
-10.8510995160161 10.6338075633102
7.07222026530673 7.81435637266338
-9.07603872122363 1.19864804294227
13.0286820524117 -4.66060178272768
-13.7969197439982 -6.75734789526731
-6.34285717647916 -1.43441550423396
-11.1213993199525 4.9145261385164
8.97992023116396 -9.95839799575877
-7.26232542515264 4.99535728643923
-8.42666656022097 14.2217693583764
12.9434059591382 3.12577465229753
-13.8107676514625 4.43489818116699
4.64045340551339 2.44784848208772
-9.16776144795314 -1.42547922939063
9.98836588559861 7.90972262063657
-12.7637717533679 0.17665680832618
-11.5925319550473 -4.42880704831519
-10.3367874233916 -6.85486365755099
-6.50676051174602 9.3623392719332
-4.86341066503336 14.8395657855356
-3.21232621470677 16.5605867435398
-9.51035117907653 -11.0459526728407
3.42697623115043 -9.38447035858337
-3.5862035656632 -9.71274636679166
3.2258361847133 17.1546220275876
6.00006259371089 -9.21475126476843
8.40869562990958 -8.20070989631627
-6.0130499946787 -5.68409269466065
-13.3678448906134 14.3039320461368
8.83628471423082 3.73493807834222
-3.8533385924468 -7.27693030693301
-3.28586419726517 -4.60122445411337
7.81391190614267 -4.45676527574
-8.09180440484767 -7.34767320133986
6.7266739419658 2.09706525374827
-0.0855133793478045 -7.26400113311889
-3.10885847199709 13.3854906148819
2.63297131430405 13.1461838971639
-3.20829974592721 -0.15394070379019
0.739870995753221 16.540531578811
-13.0059498831706 10.1886548982903
-1.26372986881211 9.33611567080615
